X,Y,Name,description,ADDRESSBLOCKHOUSENUMBER,ADDRESSBUILDINGNAME,ADDRESSPOSTALCODE,ADDRESSSTREETNAME,ADDRESSTYPE,HYPERLINK,LANDXADDRESSPOINT,LANDYADDRESSPOINT,PHOTOURL,ADDRESSFLOORNUMBER,INC_CRC,FMEL_UPD_D,ADDRESSUNITNUMBER
103.9021731,1.329279748,Rice Garden - Ubi,"Rice Garden Singapore offers a variety of healthy options such as the Hot Stone Bowl series, which features dishes like Grilled Salmon Hot Stone Bowl and Mushroom Hot Stone Bowl. They also have vegetable sides and customizable salads. The restaurant uses fresh ingredients and offers low-sodium and low-fat options.",350,,400305,Ubi Avenue 1 Stall 9,C,,0,0,,1,E03E5E3351061FA3,2.02E+13,947
103.8716203,1.315028055,Rice Garden - Upper Boon Keng,"Rice Garden Singapore offers a variety of healthy options such as the Hot Stone Bowl series, which features dishes like Grilled Salmon Hot Stone Bowl and Mushroom Hot Stone Bowl. They also have vegetable sides and customizable salads. The restaurant uses fresh ingredients and offers low-sodium and low-fat options.",17,,380017,Upper Boon Keng Road,C,,0,0,,1,0B85007B5B6C1DB9,2.02E+13,69
103.8383151,1.279331459,Savory Inn - Health Promotion Board,Information currently unavailable,3,Health Promotion Board,168937,Second Hospital Ave,C,,0,0,,,4FCD7B8B3DF88F31,2.02E+13,
103.8394192,1.333665263,Savory Inn - Ministry of Social and Family Development,Information currently unavailable,512,Ministry of Social and Family Development,298136,Thomson Road,C,,0,0,,5,325F37B8EEC33E23,2.02E+13,
103.7856887,1.436007845,Soup Restaurant - Causeway Point,"Soup Restaurant Singapore offers several healthy options including Double-boiled soups, Steamed dishes like Steamed pomfret, Herbal dishes like Herbal Prawn and dishes made with Tofu. They also have vegetable sides and rice dishes made with brown rice.",1,Causeway Point,738099,Woodlands Square,R,,0,0,,5,997DF23D6A7A8E17,2.02E+13,11
103.9437277,1.352278032,Soup Restaurant - Century Square,"Soup Restaurant Singapore offers several healthy options including Double-boiled soups, Steamed dishes like Steamed pomfret, Herbal dishes like Herbal Prawn and dishes made with Tofu. They also have vegetable sides and rice dishes made with brown rice.",2,Century Square,529509,Tampines Central 5,R,,0,0,,B1,619357905B7082A5,2.02E+13,"1,12,2013"
103.988751,1.35519094,Soup Restaurant - Changi Airport,"Soup Restaurant Singapore offers several healthy options including Double-boiled soups, Steamed dishes like Steamed pomfret, Herbal dishes like Herbal Prawn and dishes made with Tofu. They also have vegetable sides and rice dishes made with brown rice.",,Changi Airport Terminal 2,819643,"Airport Boulevard, Changi Airport Terminal 2",R,,0,0,,36,51DD7FDD867F7556,2.02E+13,86
103.7642482,1.314853218,Soup Restaurant - Clementi Mall,"Soup Restaurant Singapore offers several healthy options including Double-boiled soups, Steamed dishes like Steamed pomfret, Herbal dishes like Herbal Prawn and dishes made with Tofu. They also have vegetable sides and rice dishes made with brown rice.",3155,Clementi Mall,129588,Commonwealth Avenue West,R,,0,0,,3,E9AD0B2D35039A87,2.02E+13,62
103.89498,1.39209415,Soup Restaurant - Compass Point,"Soup Restaurant Singapore offers several healthy options including Double-boiled soups, Steamed dishes like Steamed pomfret, Herbal dishes like Herbal Prawn and dishes made with Tofu. They also have vegetable sides and rice dishes made with brown rice.",1,Compass One,545078,Sengkang Square,R,,0,0,,3,3291922BD5B54678,2.02E+13,"16,17"
103.8936616,1.372311856,Soup Restaurant - Hougang Mall,"Soup Restaurant Singapore offers several healthy options including Double-boiled soups, Steamed dishes like Steamed pomfret, Herbal dishes like Herbal Prawn and dishes made with Tofu. They also have vegetable sides and rice dishes made with brown rice.",90,Hougang Mall,538766,Hougang Avenue 10,R,,0,0,,2,3500FCBC8C9572EF,2.02E+13,21
103.7467345,1.334898437,Soup Restaurant - IMM,"Soup Restaurant Singapore offers several healthy options including Double-boiled soups, Steamed dishes like Steamed pomfret, Herbal dishes like Herbal Prawn and dishes made with Tofu. They also have vegetable sides and rice dishes made with brown rice.",2,IMM,609601,Jurong East Street 21,R,,0,0,,1,9FB1C7B390F58E68,2.02E+13,101
103.7064609,1.339830153,Soup Restaurant - Jurong Point,"Soup Restaurant Singapore offers several healthy options including Double-boiled soups, Steamed dishes like Steamed pomfret, Herbal dishes like Herbal Prawn and dishes made with Tofu. They also have vegetable sides and rice dishes made with brown rice.",1,Jurong Point,648886,Jurong West Central 2,R,,0,0,,2,FCA5451C3DE5FBC1,2.02E+13,33
103.7064609,1.339830153,Swensens - Jurong Point,"Swensen's Singapore offers a variety of healthy options such as salads, grilled chicken and seafood, and vegetarian dishes. Some specific examples include the Grilled Chicken Caesar Salad, Grilled Norwegian Salmon, and Vegetarian Mushroom and Spinach Lasagna. They also have options for customizing your meal to fit your dietary preferences.",63,Jurong Point,648886,Jurong West Central 2,R,,0,0,,B1,FCA5451C4DE2C9E3,2.02E+13,64
103.8717045,1.350438172,Swensens - NEX,"Swensen's Singapore offers a variety of healthy options such as salads, grilled chicken and seafood, and vegetarian dishes. Some specific examples include the Grilled Chicken Caesar Salad, Grilled Norwegian Salmon, and Vegetarian Mushroom and Spinach Lasagna. They also have options for customizing your meal to fit your dietary preferences.",23,NEX,556083,Serangoon Central,R,,0,0,,2,0D7832C1353768DD,2.02E+13,"7,8,2020"
103.8357765,1.42969848,Swensens - North Point,"Swensen's Singapore offers a variety of healthy options such as salads, grilled chicken and seafood, and vegetarian dishes. Some specific examples include the Grilled Chicken Caesar Salad, Grilled Norwegian Salmon, and Vegetarian Mushroom and Spinach Lasagna. They also have options for customizing your meal to fit your dietary preferences.",930,North Point Shopping Centre,769098,Yishun Ave 2,R,,0,0,,1,C1B4B5909FD1F42F,2.02E+13,"16,17"
103.9051136,1.301191307,Swensens - Parkway Parade,"Swensen's Singapore offers a variety of healthy options such as salads, grilled chicken and seafood, and vegetarian dishes. Some specific examples include the Grilled Chicken Caesar Salad, Grilled Norwegian Salmon, and Vegetarian Mushroom and Spinach Lasagna. They also have options for customizing your meal to fit your dietary preferences.",80,Parkway Parade,449269,Marine Parade Road,R,,0,0,,B1,5A93289288B900C3,2.02E+13,"33,34"
103.8450476,1.300747543,Swensens - Plaza Singapura,"Swensen's Singapore offers a variety of healthy options such as salads, grilled chicken and seafood, and vegetarian dishes. Some specific examples include the Grilled Chicken Caesar Salad, Grilled Norwegian Salmon, and Vegetarian Mushroom and Spinach Lasagna. They also have options for customizing your meal to fit your dietary preferences.",68,Plaza Singapura,238839,Orchard Road,R,,0,0,,3,1E13B07C430CF3D5,2.02E+13,23
103.8194621,1.448226532,Swensens - Sun Plaza,"Swensen's Singapore offers a variety of healthy options such as salads, grilled chicken and seafood, and vegetarian dishes. Some specific examples include the Grilled Chicken Caesar Salad, Grilled Norwegian Salmon, and Vegetarian Mushroom and Spinach Lasagna. They also have options for customizing your meal to fit your dietary preferences.",30,Sun Plaza,757713,Sembawang Drive,R,,0,0,,2,202A31455140D0BB,2.02E+13,"21,22"
103.944388,1.352672316,Swensens - Tampines Mall,"Swensen's Singapore offers a variety of healthy options such as salads, grilled chicken and seafood, and vegetarian dishes. Some specific examples include the Grilled Chicken Caesar Salad, Grilled Norwegian Salmon, and Vegetarian Mushroom and Spinach Lasagna. They also have options for customizing your meal to fit your dietary preferences.",4,Tampines Mall,529510,Tampines Central 5,R,,0,0,,3,30EA1FA45F4E16D0,2.02E+13,30
103.8760677,1.391393058,Swensens - The Seletar Mall,"Swensen's Singapore offers a variety of healthy options such as salads, grilled chicken and seafood, and vegetarian dishes. Some specific examples include the Grilled Chicken Caesar Salad, Grilled Norwegian Salmon, and Vegetarian Mushroom and Spinach Lasagna. They also have options for customizing your meal to fit your dietary preferences.",33,The Seletar Mall,797653,Sengkang West Avenue,R,,0,0,,2,3BD72E3BD8CAF932,2.02E+13,"11,12,2020"
103.8309198,1.354669019,Swensens - Thomson Plaza,"Swensen's Singapore offers a variety of healthy options such as salads, grilled chicken and seafood, and vegetarian dishes. Some specific examples include the Grilled Chicken Caesar Salad, Grilled Norwegian Salmon, and Vegetarian Mushroom and Spinach Lasagna. They also have options for customizing your meal to fit your dietary preferences.",301,Thomson Plaza,574408,Upper Thomson Road,R,,0,0,,3,017D965E14866F68,2.02E+13,23
103.8279204,1.429955015,Pizza Hut - Yishun Delco (DEL),"Pizza Hut Singapore offers some healthy options such as the Garden Veggie pizza, which has a mix of vegetables on a thin crust, and the Classic Garden Salad, which comes with lettuce, cherry tomatoes, and croutons. They also offer a variety of vegetable sides like the Garlic Bread Supreme with Mushroom and Spinach.",701A,,761701,Yishun Avenue 5 Yishun Delco,R,,0,0,,1,FD972841B5C78E46,2.02E+13,6
103.8360921,1.428035845,Pizza Hut - NorthPoint City,"Pizza Hut Singapore offers some healthy options such as the Garden Veggie pizza, which has a mix of vegetables on a thin crust, and the Classic Garden Salad, which comes with lettuce, cherry tomatoes, and croutons. They also offer a variety of vegetable sides like the Garlic Bread Supreme with Mushroom and Spinach.",1,NorthPoint City,768019,Northpoint Drive,R,,0,0,,B2,BD725D17A138D102,2.02E+13,149
103.8313951,1.30403577,Pu Tien - ION Orchard,"Pu Tien Singapore offers a variety of healthy options including their signature dish, the Pu Tien Bian Rou Soup which is a clear broth soup with sliced pork, bamboo shoots, and tofu. Other options include the Steamed Fish with Minced Garlic, and Stir-fried Yam. They also have vegetarian and gluten-free options available.",2,ION Orchard,238801,Orchard Turn,R,,0,0,,4,0D92D93ED6A1D7EA,2.02E+13,12
103.7064609,1.339830153,Pu Tien - Jurong Point,"Pu Tien Singapore offers a variety of healthy options including their signature dish, the Pu Tien Bian Rou Soup which is a clear broth soup with sliced pork, bamboo shoots, and tofu. Other options include the Steamed Fish with Minced Garlic, and Stir-fried Yam. They also have vegetarian and gluten-free options available.",1,JP1,648886,Jurong West Central 2,R,,0,0,,2,FCA5451CE8204870,2.02E+13,34
103.85732,1.309537216,Pu Tien - Kitchener Road,"Pu Tien Singapore offers a variety of healthy options including their signature dish, the Pu Tien Bian Rou Soup which is a clear broth soup with sliced pork, bamboo shoots, and tofu. Other options include the Steamed Fish with Minced Garlic, and Stir-fried Yam. They also have vegetarian and gluten-free options available.",127,,208514,Kitchener Road,R,,0,0,,,7CDB41EAAC63F49B,2.02E+13,
103.8570073,1.291455259,Pu Tien - Marina Square,"Pu Tien Singapore offers a variety of healthy options including their signature dish, the Pu Tien Bian Rou Soup which is a clear broth soup with sliced pork, bamboo shoots, and tofu. Other options include the Steamed Fish with Minced Garlic, and Stir-fried Yam. They also have vegetarian and gluten-free options available.",6,,39594,Raffles Boulevard,R,,0,0,,2,ADBAF9D2A0BDEA7A,2.02E+13,205
103.8717045,1.350438172,Pu Tien - NEX,"Pu Tien Singapore offers a variety of healthy options including their signature dish, the Pu Tien Bian Rou Soup which is a clear broth soup with sliced pork, bamboo shoots, and tofu. Other options include the Steamed Fish with Minced Garlic, and Stir-fried Yam. They also have vegetarian and gluten-free options available.",23,,556083,Serangoon Central,R,,0,0,,2,0D7832C1FC938B03,2.02E+13,"18,19"
103.9051136,1.301191307,Pu Tien - Parkway Parade,"Pu Tien Singapore offers a variety of healthy options including their signature dish, the Pu Tien Bian Rou Soup which is a clear broth soup with sliced pork, bamboo shoots, and tofu. Other options include the Steamed Fish with Minced Garlic, and Stir-fried Yam. They also have vegetarian and gluten-free options available.",80,,449269,Marine Parade Road,R,,0,0,,2,5A9328929BED627E,2.02E+13,"13,13A"
103.8527683,1.293760279,Pu Tien - Raffles City,"Pu Tien Singapore offers a variety of healthy options including their signature dish, the Pu Tien Bian Rou Soup which is a clear broth soup with sliced pork, bamboo shoots, and tofu. Other options include the Steamed Fish with Minced Garlic, and Stir-fried Yam. They also have vegetarian and gluten-free options available.",252,,179103,North Bridge Road,R,,0,0,,2,F7358B2C089D0055,2.02E+13,18
103.819459,1.256573486,Pu Tien - Resorts World Sentosa,"Pu Tien Singapore offers a variety of healthy options including their signature dish, the Pu Tien Bian Rou Soup which is a clear broth soup with sliced pork, bamboo shoots, and tofu. Other options include the Steamed Fish with Minced Garlic, and Stir-fried Yam. They also have vegetarian and gluten-free options available.",26,The Forum,98138,Sentosa Gateway,R,,0,0,,1,B5D0BA019BB8D70F,2.02E+13,"203,204"
103.944388,1.352672316,Pu Tien - Tampines Mall,"Pu Tien Singapore offers a variety of healthy options including their signature dish, the Pu Tien Bian Rou Soup which is a clear broth soup with sliced pork, bamboo shoots, and tofu. Other options include the Steamed Fish with Minced Garlic, and Stir-fried Yam. They also have vegetarian and gluten-free options available.",4,,529510,Tampines Central 5,R,,0,0,,B1,30EA1FA441C5CDFD,2.02E+13,27
103.8215893,1.263895802,Pu Tien - Vivo City,"Pu Tien Singapore offers a variety of healthy options including their signature dish, the Pu Tien Bian Rou Soup which is a clear broth soup with sliced pork, bamboo shoots, and tofu. Other options include the Steamed Fish with Minced Garlic, and Stir-fried Yam. They also have vegetarian and gluten-free options available.",1,,98585,Harbour Front Walk,R,,0,0,,2,575173177C582C92,2.02E+13,"131,132"
